ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp,Formatted Address
25,112,192,29,58,10.116589665412905,56.22579478256016,2014-08-03 01:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
26,108,189,29,55,10.116589665412905,56.22579478256016,2014-08-03 01:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,105,185,30,59,10.116589665412905,56.22579478256016,2014-08-03 01:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
20,105,182,31,58,10.116589665412905,56.22579478256016,2014-08-03 01:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,101,186,26,58,10.116589665412905,56.22579478256016,2014-08-03 01:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,101,185,22,54,10.116589665412905,56.22579478256016,2014-08-03 01:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,105,188,25,51,10.116589665412905,56.22579478256016,2014-08-03 01:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
19,108,186,28,54,10.116589665412905,56.22579478256016,2014-08-03 02:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
26,107,184,25,53,10.116589665412905,56.22579478256016,2014-08-03 02:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,108,183,27,52,10.116589665412905,56.22579478256016,2014-08-03 02:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,111,185,26,56,10.116589665412905,56.22579478256016,2014-08-03 02:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,107,181,30,52,10.116589665412905,56.22579478256016,2014-08-03 02:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
18,105,184,32,57,10.116589665412905,56.22579478256016,2014-08-03 02:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
20,101,180,28,55,10.116589665412905,56.22579478256016,2014-08-03 02:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,106,183,30,53,10.116589665412905,56.22579478256016,2014-08-03 02:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
22,106,183,29,53,10.116589665412905,56.22579478256016,2014-08-03 02:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
21,104,188,25,49,10.116589665412905,56.22579478256016,2014-08-03 02:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
20,109,186,27,46,10.116589665412905,56.22579478256016,2014-08-03 02:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
19,113,185,29,48,10.116589665412905,56.22579478256016,2014-08-03 02:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,111,187,33,51,10.116589665412905,56.22579478256016,2014-08-03 03:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
30,116,182,35,49,10.116589665412905,56.22579478256016,2014-08-03 03:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
32,120,179,37,46,10.116589665412905,56.22579478256016,2014-08-03 03:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,119,184,35,46,10.116589665412905,56.22579478256016,2014-08-03 03:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,123,184,37,44,10.116589665412905,56.22579478256016,2014-08-03 03:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,126,186,42,49,10.116589665412905,56.22579478256016,2014-08-03 03:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,127,187,37,49,10.116589665412905,56.22579478256016,2014-08-03 03:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
18,127,187,33,50,10.116589665412905,56.22579478256016,2014-08-03 03:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,125,185,34,49,10.116589665412905,56.22579478256016,2014-08-03 03:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,130,187,34,50,10.116589665412905,56.22579478256016,2014-08-03 03:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,127,187,29,50,10.116589665412905,56.22579478256016,2014-08-03 03:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
22,125,183,31,52,10.116589665412905,56.22579478256016,2014-08-03 03:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,130,181,34,47,10.116589665412905,56.22579478256016,2014-08-03 04:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
22,134,185,37,45,10.116589665412905,56.22579478256016,2014-08-03 04:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
19,129,190,38,49,10.116589665412905,56.22579478256016,2014-08-03 04:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
26,128,191,34,45,10.116589665412905,56.22579478256016,2014-08-03 04:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
31,132,196,32,42,10.116589665412905,56.22579478256016,2014-08-03 04:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
33,128,195,35,39,10.116589665412905,56.22579478256016,2014-08-03 04:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,128,197,38,41,10.116589665412905,56.22579478256016,2014-08-03 04:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,130,197,38,39,10.116589665412905,56.22579478256016,2014-08-03 04:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,130,201,41,34,10.116589665412905,56.22579478256016,2014-08-03 04:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
30,132,202,38,32,10.116589665412905,56.22579478256016,2014-08-03 04:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,133,204,41,35,10.116589665412905,56.22579478256016,2014-08-03 04:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,137,202,41,31,10.116589665412905,56.22579478256016,2014-08-03 04:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,135,207,44,31,10.116589665412905,56.22579478256016,2014-08-03 05:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
19,140,206,43,34,10.116589665412905,56.22579478256016,2014-08-03 05:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
20,141,206,46,39,10.116589665412905,56.22579478256016,2014-08-03 05:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,142,210,50,34,10.116589665412905,56.22579478256016,2014-08-03 05:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
22,143,207,51,32,10.116589665412905,56.22579478256016,2014-08-03 05:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,145,204,54,36,10.116589665412905,56.22579478256016,2014-08-03 05:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,142,207,59,41,10.116589665412905,56.22579478256016,2014-08-03 05:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
94,181,105,59,154,10.116589665412905,56.22579478256016,2014-08-15 16:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
92,183,102,60,152,10.116589665412905,56.22579478256016,2014-08-15 16:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
92,178,98,59,154,10.116589665412905,56.22579478256016,2014-08-15 16:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
91,175,102,56,153,10.116589665412905,56.22579478256016,2014-08-15 17:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
92,174,99,58,156,10.116589665412905,56.22579478256016,2014-08-15 17:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
90,177,96,55,157,10.116589665412905,56.22579478256016,2014-08-15 17:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
89,172,91,58,152,10.116589665412905,56.22579478256016,2014-08-15 17:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
85,177,86,55,155,10.116589665412905,56.22579478256016,2014-08-15 17:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
90,176,86,60,158,10.116589665412905,56.22579478256016,2014-08-15 17:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
92,172,85,58,158,10.116589665412905,56.22579478256016,2014-08-15 17:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
89,177,86,53,156,10.116589665412905,56.22579478256016,2014-08-15 17:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
92,173,91,58,153,10.116589665412905,56.22579478256016,2014-08-15 17:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
66,172,110,60,144,10.116589665412905,56.22579478256016,2014-08-15 20:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
70,170,112,59,143,10.116589665412905,56.22579478256016,2014-08-15 20:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
71,171,110,60,141,10.116589665412905,56.22579478256016,2014-08-15 20:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
73,171,114,59,141,10.116589665412905,56.22579478256016,2014-08-15 20:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
59,167,121,57,122,10.116589665412905,56.22579478256016,2014-08-15 21:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
55,169,120,55,127,10.116589665412905,56.22579478256016,2014-08-15 21:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
59,168,122,56,124,10.116589665412905,56.22579478256016,2014-08-15 21:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
54,166,118,59,127,10.116589665412905,56.22579478256016,2014-08-15 21:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
55,168,118,56,130,10.116589665412905,56.22579478256016,2014-08-15 21:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
60,171,115,56,130,10.116589665412905,56.22579478256016,2014-08-15 21:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
62,170,111,57,125,10.116589665412905,56.22579478256016,2014-08-15 21:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
60,171,112,57,128,10.116589665412905,56.22579478256016,2014-08-15 21:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
56,167,117,53,133,10.116589665412905,56.22579478256016,2014-08-15 21:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
52,171,118,52,128,10.116589665412905,56.22579478256016,2014-08-15 21:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
48,166,123,52,123,10.116589665412905,56.22579478256016,2014-08-15 21:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
45,168,122,49,128,10.116589665412905,56.22579478256016,2014-08-15 22:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
41,169,124,44,124,10.116589665412905,56.22579478256016,2014-08-15 22:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
38,170,122,47,124,10.116589665412905,56.22579478256016,2014-08-15 22:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
42,170,124,50,125,10.116589665412905,56.22579478256016,2014-08-15 22:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
47,166,125,50,124,10.116589665412905,56.22579478256016,2014-08-15 22:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
45,164,127,51,126,10.116589665412905,56.22579478256016,2014-08-15 22:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
43,165,122,52,122,10.116589665412905,56.22579478256016,2014-08-15 22:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
46,162,126,51,125,10.116589665412905,56.22579478256016,2014-08-15 22:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
45,161,130,46,126,10.116589665412905,56.22579478256016,2014-08-15 22:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
46,162,135,44,127,10.116589665412905,56.22579478256016,2014-08-15 22:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
50,165,138,43,129,10.116589665412905,56.22579478256016,2014-08-15 22:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
53,161,134,47,130,10.116589665412905,56.22579478256016,2014-08-15 22:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
49,156,139,43,135,10.116589665412905,56.22579478256016,2014-08-15 23:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
47,155,139,44,132,10.116589665412905,56.22579478256016,2014-08-15 23:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
44,154,139,43,137,10.116589665412905,56.22579478256016,2014-08-15 23:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
48,150,135,47,135,10.116589665412905,56.22579478256016,2014-08-15 23:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
51,155,132,42,139,10.116589665412905,56.22579478256016,2014-08-15 23:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
49,157,129,38,138,10.116589665412905,56.22579478256016,2014-08-15 23:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
48,157,129,36,133,10.116589665412905,56.22579478256016,2014-08-15 23:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
44,158,127,33,130,10.116589665412905,56.22579478256016,2014-08-15 23:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
41,162,125,32,131,10.116589665412905,56.22579478256016,2014-08-15 23:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
37,157,128,28,135,10.116589665412905,56.22579478256016,2014-08-15 23:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
34,158,128,24,140,10.116589665412905,56.22579478256016,2014-08-15 23:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
35,160,129,19,136,10.116589665412905,56.22579478256016,2014-08-15 23:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
30,162,134,28,139,10.116589665412905,56.22579478256016,2014-08-16 00:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,167,139,24,140,10.116589665412905,56.22579478256016,2014-08-16 00:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
30,164,139,19,137,10.116589665412905,56.22579478256016,2014-08-16 00:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,159,143,29,138,10.116589665412905,56.22579478256016,2014-08-16 00:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,155,141,29,134,10.116589665412905,56.22579478256016,2014-08-16 00:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,160,139,30,133,10.116589665412905,56.22579478256016,2014-08-16 00:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
30,159,143,32,138,10.116589665412905,56.22579478256016,2014-08-16 00:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
31,158,145,28,136,10.116589665412905,56.22579478256016,2014-08-16 00:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,156,147,29,131,10.116589665412905,56.22579478256016,2014-08-16 00:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,153,152,33,128,10.116589665412905,56.22579478256016,2014-08-16 00:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,151,153,28,132,10.116589665412905,56.22579478256016,2014-08-16 00:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
22,152,156,23,132,10.116589665412905,56.22579478256016,2014-08-16 00:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,155,155,19,129,10.116589665412905,56.22579478256016,2014-08-16 01:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
21,151,150,20,131,10.116589665412905,56.22579478256016,2014-08-16 01:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
22,155,152,21,129,10.116589665412905,56.22579478256016,2014-08-16 01:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
18,151,150,21,133,10.116589665412905,56.22579478256016,2014-08-16 01:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
19,154,150,19,131,10.116589665412905,56.22579478256016,2014-08-16 01:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
20,157,153,23,131,10.116589665412905,56.22579478256016,2014-08-16 01:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,158,148,24,128,10.116589665412905,56.22579478256016,2014-08-16 01:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,156,149,24,125,10.116589665412905,56.22579478256016,2014-08-16 01:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
30,157,150,25,120,10.116589665412905,56.22579478256016,2014-08-16 01:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,152,153,20,125,10.116589665412905,56.22579478256016,2014-08-16 01:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,151,156,24,130,10.116589665412905,56.22579478256016,2014-08-16 01:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,155,153,20,132,10.116589665412905,56.22579478256016,2014-08-16 01:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,151,149,18,130,10.116589665412905,56.22579478256016,2014-08-16 02:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
32,149,154,25,129,10.116589665412905,56.22579478256016,2014-08-16 02:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
35,148,155,24,129,10.116589665412905,56.22579478256016,2014-08-16 02:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
32,152,153,21,132,10.116589665412905,56.22579478256016,2014-08-16 02:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
32,152,151,19,137,10.116589665412905,56.22579478256016,2014-08-16 02:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,151,146,21,134,10.116589665412905,56.22579478256016,2014-08-16 02:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,150,143,19,135,10.116589665412905,56.22579478256016,2014-08-16 02:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,146,140,27,140,10.116589665412905,56.22579478256016,2014-08-16 02:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,141,142,27,136,10.116589665412905,56.22579478256016,2014-08-16 02:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
33,146,144,29,137,10.116589665412905,56.22579478256016,2014-08-16 02:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
36,147,148,33,142,10.116589665412905,56.22579478256016,2014-08-16 02:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
39,150,148,37,146,10.116589665412905,56.22579478256016,2014-08-16 02:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
34,153,150,37,147,10.116589665412905,56.22579478256016,2014-08-16 03:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
36,153,154,32,147,10.116589665412905,56.22579478256016,2014-08-16 03:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
31,150,152,27,149,10.116589665412905,56.22579478256016,2014-08-16 03:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
26,149,153,28,153,10.116589665412905,56.22579478256016,2014-08-16 03:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,151,158,27,154,10.116589665412905,56.22579478256016,2014-08-16 03:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,151,154,22,156,10.116589665412905,56.22579478256016,2014-08-16 03:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,150,150,26,159,10.116589665412905,56.22579478256016,2014-08-16 03:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
26,151,154,28,156,10.116589665412905,56.22579478256016,2014-08-16 03:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
22,153,154,33,159,10.116589665412905,56.22579478256016,2014-08-16 03:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,154,152,34,159,10.116589665412905,56.22579478256016,2014-08-16 03:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,149,148,39,158,10.116589665412905,56.22579478256016,2014-08-16 03:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,147,146,38,156,10.116589665412905,56.22579478256016,2014-08-16 03:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,145,150,33,151,10.116589665412905,56.22579478256016,2014-08-16 04:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
21,146,151,34,147,10.116589665412905,56.22579478256016,2014-08-16 04:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
21,142,155,32,151,10.116589665412905,56.22579478256016,2014-08-16 04:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,137,153,32,152,10.116589665412905,56.22579478256016,2014-08-16 04:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,139,154,33,156,10.116589665412905,56.22579478256016,2014-08-16 04:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,140,158,36,153,10.116589665412905,56.22579478256016,2014-08-16 04:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
22,143,160,39,149,10.116589665412905,56.22579478256016,2014-08-16 04:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,143,158,34,146,10.116589665412905,56.22579478256016,2014-08-16 04:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,146,154,35,146,10.116589665412905,56.22579478256016,2014-08-16 04:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,149,155,38,150,10.116589665412905,56.22579478256016,2014-08-16 04:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
19,154,158,39,147,10.116589665412905,56.22579478256016,2014-08-16 04:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,157,155,35,147,10.116589665412905,56.22579478256016,2014-08-16 04:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,158,159,34,143,10.116589665412905,56.22579478256016,2014-08-16 05:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,159,163,36,146,10.116589665412905,56.22579478256016,2014-08-16 05:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
33,160,160,39,146,10.116589665412905,56.22579478256016,2014-08-16 05:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
36,162,155,34,142,10.116589665412905,56.22579478256016,2014-08-16 05:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
31,163,151,34,146,10.116589665412905,56.22579478256016,2014-08-16 05:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,166,154,39,141,10.116589665412905,56.22579478256016,2014-08-16 05:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
32,165,158,38,138,10.116589665412905,56.22579478256016,2014-08-16 05:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,167,155,39,139,10.116589665412905,56.22579478256016,2014-08-16 05:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,164,159,43,140,10.116589665412905,56.22579478256016,2014-08-16 05:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,169,162,41,143,10.116589665412905,56.22579478256016,2014-08-16 05:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,168,165,38,142,10.116589665412905,56.22579478256016,2014-08-16 05:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,163,163,37,147,10.116589665412905,56.22579478256016,2014-08-16 05:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,164,165,34,148,10.116589665412905,56.22579478256016,2014-08-16 06:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,159,168,38,150,10.116589665412905,56.22579478256016,2014-08-16 06:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,163,169,43,150,10.116589665412905,56.22579478256016,2014-08-16 06:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,167,172,47,152,10.116589665412905,56.22579478256016,2014-08-16 06:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
26,165,173,42,150,10.116589665412905,56.22579478256016,2014-08-16 06:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
21,167,178,37,148,10.116589665412905,56.22579478256016,2014-08-16 06:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
16,170,181,42,150,10.116589665412905,56.22579478256016,2014-08-16 06:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
19,171,177,45,146,10.116589665412905,56.22579478256016,2014-08-16 06:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,172,175,44,147,10.116589665412905,56.22579478256016,2014-08-16 06:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,168,175,41,152,10.116589665412905,56.22579478256016,2014-08-16 06:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,172,175,42,155,10.116589665412905,56.22579478256016,2014-08-16 06:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,177,176,45,150,10.116589665412905,56.22579478256016,2014-08-16 06:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,178,179,50,146,10.116589665412905,56.22579478256016,2014-08-16 07:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
32,181,174,47,145,10.116589665412905,56.22579478256016,2014-08-16 07:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
37,185,170,44,150,10.116589665412905,56.22579478256016,2014-08-16 07:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
36,190,167,41,146,10.116589665412905,56.22579478256016,2014-08-16 07:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
35,189,168,42,151,10.116589665412905,56.22579478256016,2014-08-16 07:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
35,189,173,46,149,10.116589665412905,56.22579478256016,2014-08-16 07:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
36,184,178,43,146,10.116589665412905,56.22579478256016,2014-08-16 07:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
36,184,177,41,145,10.116589665412905,56.22579478256016,2014-08-16 07:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
35,180,179,39,145,10.116589665412905,56.22579478256016,2014-08-16 07:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
31,183,178,37,141,10.116589665412905,56.22579478256016,2014-08-16 07:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
33,187,178,32,142,10.116589665412905,56.22579478256016,2014-08-16 07:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,192,180,32,144,10.116589665412905,56.22579478256016,2014-08-16 07:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,191,175,27,139,10.116589665412905,56.22579478256016,2014-08-16 08:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
26,193,171,27,137,10.116589665412905,56.22579478256016,2014-08-16 08:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,188,172,22,136,10.116589665412905,56.22579478256016,2014-08-16 08:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
25,187,171,19,135,10.116589665412905,56.22579478256016,2014-08-16 08:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
27,182,167,23,134,10.116589665412905,56.22579478256016,2014-08-16 08:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
23,179,164,25,136,10.116589665412905,56.22579478256016,2014-08-16 08:25:00,"Århusvej 80, 8382 Hinnerup, Denmark"
26,175,163,29,136,10.116589665412905,56.22579478256016,2014-08-16 08:30:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,174,163,26,136,10.116589665412905,56.22579478256016,2014-08-16 08:35:00,"Århusvej 80, 8382 Hinnerup, Denmark"
24,178,160,27,137,10.116589665412905,56.22579478256016,2014-08-16 08:40:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,177,157,32,139,10.116589665412905,56.22579478256016,2014-08-16 08:45:00,"Århusvej 80, 8382 Hinnerup, Denmark"
28,173,152,33,142,10.116589665412905,56.22579478256016,2014-08-16 08:50:00,"Århusvej 80, 8382 Hinnerup, Denmark"
32,174,154,34,146,10.116589665412905,56.22579478256016,2014-08-16 08:55:00,"Århusvej 80, 8382 Hinnerup, Denmark"
32,171,152,39,146,10.116589665412905,56.22579478256016,2014-08-16 09:00:00,"Århusvej 80, 8382 Hinnerup, Denmark"
34,171,148,35,143,10.116589665412905,56.22579478256016,2014-08-16 09:05:00,"Århusvej 80, 8382 Hinnerup, Denmark"
29,174,147,34,140,10.116589665412905,56.22579478256016,2014-08-16 09:10:00,"Århusvej 80, 8382 Hinnerup, Denmark"
31,177,150,36,144,10.116589665412905,56.22579478256016,2014-08-16 09:15:00,"Århusvej 80, 8382 Hinnerup, Denmark"
34,179,149,37,143,10.116589665412905,56.22579478256016,2014-08-16 09:20:00,"Århusvej 80, 8382 Hinnerup, Denmark"
