ozone,particullate_matter,carbon_monoxide,sulfure_dioxide,nitrogen_dioxide,longitude,latitude,timestamp,Formatted Address
85,186,190,54,61,10.104986076057457,56.23172069428216,2014-08-03 09:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
80,187,185,51,58,10.104986076057457,56.23172069428216,2014-08-03 09:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
78,192,183,53,54,10.104986076057457,56.23172069428216,2014-08-03 09:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
79,197,183,57,51,10.104986076057457,56.23172069428216,2014-08-03 09:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
82,195,183,57,50,10.104986076057457,56.23172069428216,2014-08-03 09:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
82,192,186,60,51,10.104986076057457,56.23172069428216,2014-08-03 09:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
81,191,179,60,52,10.104986076057457,56.23172069428216,2014-08-03 10:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
83,187,178,58,56,10.104986076057457,56.23172069428216,2014-08-03 10:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
79,183,183,55,56,10.104986076057457,56.23172069428216,2014-08-03 10:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
77,186,179,59,54,10.104986076057457,56.23172069428216,2014-08-03 10:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
76,187,200,58,83,10.104986076057457,56.23172069428216,2014-08-03 19:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
75,191,204,59,82,10.104986076057457,56.23172069428216,2014-08-03 19:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
72,193,199,56,78,10.104986076057457,56.23172069428216,2014-08-03 19:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
79,193,201,56,81,10.104986076057457,56.23172069428216,2014-08-03 19:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
83,194,198,54,82,10.104986076057457,56.23172069428216,2014-08-03 19:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
84,193,195,51,86,10.104986076057457,56.23172069428216,2014-08-03 19:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
89,198,194,55,87,10.104986076057457,56.23172069428216,2014-08-03 20:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
90,202,189,59,91,10.104986076057457,56.23172069428216,2014-08-03 20:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
90,200,186,58,86,10.104986076057457,56.23172069428216,2014-08-03 20:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
92,195,182,57,89,10.104986076057457,56.23172069428216,2014-08-03 20:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
88,196,184,59,91,10.104986076057457,56.23172069428216,2014-08-03 20:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
84,205,191,59,94,10.104986076057457,56.23172069428216,2014-08-03 20:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
81,206,178,59,99,10.104986076057457,56.23172069428216,2014-08-03 20:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
55,196,165,58,110,10.104986076057457,56.23172069428216,2014-08-03 21:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
50,200,168,60,112,10.104986076057457,56.23172069428216,2014-08-03 21:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
55,202,172,57,113,10.104986076057457,56.23172069428216,2014-08-03 21:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
49,184,174,60,128,10.104986076057457,56.23172069428216,2014-08-03 23:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
53,179,178,58,128,10.104986076057457,56.23172069428216,2014-08-03 23:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
58,176,177,55,123,10.104986076057457,56.23172069428216,2014-08-03 23:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
59,180,181,53,123,10.104986076057457,56.23172069428216,2014-08-03 23:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
62,183,178,53,121,10.104986076057457,56.23172069428216,2014-08-03 23:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
65,182,177,50,125,10.104986076057457,56.23172069428216,2014-08-03 23:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
64,181,175,45,124,10.104986076057457,56.23172069428216,2014-08-03 23:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
63,185,178,40,119,10.104986076057457,56.23172069428216,2014-08-03 23:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
60,182,183,40,115,10.104986076057457,56.23172069428216,2014-08-03 23:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
59,179,178,37,118,10.104986076057457,56.23172069428216,2014-08-03 23:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
60,183,180,36,117,10.104986076057457,56.23172069428216,2014-08-03 23:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
65,182,185,40,122,10.104986076057457,56.23172069428216,2014-08-03 23:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
67,178,190,37,119,10.104986076057457,56.23172069428216,2014-08-04 00:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
67,177,185,41,118,10.104986076057457,56.23172069428216,2014-08-04 00:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
71,182,188,41,121,10.104986076057457,56.23172069428216,2014-08-04 00:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
74,177,191,36,116,10.104986076057457,56.23172069428216,2014-08-04 00:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
72,175,186,37,120,10.104986076057457,56.23172069428216,2014-08-04 00:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
69,174,185,41,116,10.104986076057457,56.23172069428216,2014-08-04 00:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
67,176,189,42,113,10.104986076057457,56.23172069428216,2014-08-04 00:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
64,180,185,41,111,10.104986076057457,56.23172069428216,2014-08-04 00:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
69,177,188,44,113,10.104986076057457,56.23172069428216,2014-08-04 00:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
66,177,191,39,118,10.104986076057457,56.23172069428216,2014-08-04 00:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
70,175,196,34,116,10.104986076057457,56.23172069428216,2014-08-04 00:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
69,170,194,35,116,10.104986076057457,56.23172069428216,2014-08-04 00:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
65,172,189,30,121,10.104986076057457,56.23172069428216,2014-08-04 01:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
60,168,184,34,122,10.104986076057457,56.23172069428216,2014-08-04 01:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
65,164,181,39,125,10.104986076057457,56.23172069428216,2014-08-04 01:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
63,163,183,39,129,10.104986076057457,56.23172069428216,2014-08-04 01:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
64,161,188,38,130,10.104986076057457,56.23172069428216,2014-08-04 01:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
61,158,183,35,127,10.104986076057457,56.23172069428216,2014-08-04 01:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
58,154,182,37,132,10.104986076057457,56.23172069428216,2014-08-04 01:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
58,155,184,38,129,10.104986076057457,56.23172069428216,2014-08-04 01:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
55,156,181,38,126,10.104986076057457,56.23172069428216,2014-08-04 01:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
54,158,185,42,131,10.104986076057457,56.23172069428216,2014-08-04 01:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
52,153,189,45,126,10.104986076057457,56.23172069428216,2014-08-04 01:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
53,151,187,46,127,10.104986076057457,56.23172069428216,2014-08-04 01:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
58,151,187,49,130,10.104986076057457,56.23172069428216,2014-08-04 02:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
58,147,191,44,134,10.104986076057457,56.23172069428216,2014-08-04 02:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
58,148,191,46,135,10.104986076057457,56.23172069428216,2014-08-04 02:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
61,144,194,47,137,10.104986076057457,56.23172069428216,2014-08-04 02:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
62,141,189,50,133,10.104986076057457,56.23172069428216,2014-08-04 02:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
66,145,184,55,136,10.104986076057457,56.23172069428216,2014-08-04 02:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
69,145,179,56,136,10.104986076057457,56.23172069428216,2014-08-04 02:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
67,145,183,57,133,10.104986076057457,56.23172069428216,2014-08-04 02:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
69,143,184,56,133,10.104986076057457,56.23172069428216,2014-08-04 02:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
70,145,185,56,129,10.104986076057457,56.23172069428216,2014-08-04 02:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
66,147,188,59,127,10.104986076057457,56.23172069428216,2014-08-04 02:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
68,145,191,56,130,10.104986076057457,56.23172069428216,2014-08-04 02:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
66,148,196,51,128,10.104986076057457,56.23172069428216,2014-08-04 03:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
70,143,199,51,128,10.104986076057457,56.23172069428216,2014-08-04 03:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
66,146,201,54,133,10.104986076057457,56.23172069428216,2014-08-04 03:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
71,150,202,57,131,10.104986076057457,56.23172069428216,2014-08-04 03:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
74,143,209,60,112,10.104986076057457,56.23172069428216,2014-08-04 03:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
91,127,163,60,97,10.104986076057457,56.23172069428216,2014-08-04 08:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
89,131,161,59,98,10.104986076057457,56.23172069428216,2014-08-04 08:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
86,126,166,60,99,10.104986076057457,56.23172069428216,2014-08-04 08:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
79,120,180,59,99,10.104986076057457,56.23172069428216,2014-08-04 09:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
80,119,168,60,106,10.104986076057457,56.23172069428216,2014-08-04 09:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
73,117,150,59,109,10.104986076057457,56.23172069428216,2014-08-04 10:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
70,120,146,58,106,10.104986076057457,56.23172069428216,2014-08-04 10:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
66,125,147,59,103,10.104986076057457,56.23172069428216,2014-08-04 10:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
67,120,155,59,107,10.104986076057457,56.23172069428216,2014-08-04 10:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
67,125,156,60,114,10.104986076057457,56.23172069428216,2014-08-04 10:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
68,119,160,57,112,10.104986076057457,56.23172069428216,2014-08-04 11:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
65,120,163,56,109,10.104986076057457,56.23172069428216,2014-08-04 11:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
70,123,161,58,112,10.104986076057457,56.23172069428216,2014-08-04 11:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
73,121,156,59,114,10.104986076057457,56.23172069428216,2014-08-04 11:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
71,125,158,59,118,10.104986076057457,56.23172069428216,2014-08-04 11:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,64,117,60,166,10.104986076057457,56.23172069428216,2014-08-06 23:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
21,43,125,60,157,10.104986076057457,56.23172069428216,2014-08-07 02:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
16,44,124,59,161,10.104986076057457,56.23172069428216,2014-08-07 02:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
18,36,125,60,162,10.104986076057457,56.23172069428216,2014-08-07 02:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,38,122,59,162,10.104986076057457,56.23172069428216,2014-08-07 03:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
19,37,126,60,160,10.104986076057457,56.23172069428216,2014-08-07 03:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,42,125,57,157,10.104986076057457,56.23172069428216,2014-08-07 03:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,46,121,55,152,10.104986076057457,56.23172069428216,2014-08-07 03:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,48,122,56,155,10.104986076057457,56.23172069428216,2014-08-07 03:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
31,51,126,51,157,10.104986076057457,56.23172069428216,2014-08-07 03:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,47,131,53,156,10.104986076057457,56.23172069428216,2014-08-07 03:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,44,135,58,160,10.104986076057457,56.23172069428216,2014-08-07 03:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,40,135,53,165,10.104986076057457,56.23172069428216,2014-08-07 03:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,35,137,54,168,10.104986076057457,56.23172069428216,2014-08-07 03:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,31,138,49,171,10.104986076057457,56.23172069428216,2014-08-07 03:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,27,138,54,171,10.104986076057457,56.23172069428216,2014-08-07 03:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,28,139,55,172,10.104986076057457,56.23172069428216,2014-08-07 04:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,24,141,51,171,10.104986076057457,56.23172069428216,2014-08-07 04:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,19,142,47,174,10.104986076057457,56.23172069428216,2014-08-07 04:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,24,137,47,178,10.104986076057457,56.23172069428216,2014-08-07 04:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,27,141,44,182,10.104986076057457,56.23172069428216,2014-08-07 04:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
39,27,138,47,177,10.104986076057457,56.23172069428216,2014-08-07 04:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
36,30,138,43,182,10.104986076057457,56.23172069428216,2014-08-07 04:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,25,140,44,180,10.104986076057457,56.23172069428216,2014-08-07 04:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
31,25,138,46,184,10.104986076057457,56.23172069428216,2014-08-07 04:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,28,135,45,182,10.104986076057457,56.23172069428216,2014-08-07 04:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,24,130,50,187,10.104986076057457,56.23172069428216,2014-08-07 04:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,25,125,51,186,10.104986076057457,56.23172069428216,2014-08-07 04:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
21,26,123,55,185,10.104986076057457,56.23172069428216,2014-08-07 05:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
19,22,128,54,189,10.104986076057457,56.23172069428216,2014-08-07 05:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,24,130,58,194,10.104986076057457,56.23172069428216,2014-08-07 05:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
16,29,124,59,195,10.104986076057457,56.23172069428216,2014-08-07 05:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
19,20,125,59,193,10.104986076057457,56.23172069428216,2014-08-07 05:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,17,127,54,194,10.104986076057457,56.23172069428216,2014-08-07 05:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,25,122,50,198,10.104986076057457,56.23172069428216,2014-08-07 05:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,26,127,48,200,10.104986076057457,56.23172069428216,2014-08-07 05:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,24,129,51,196,10.104986076057457,56.23172069428216,2014-08-07 05:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,23,131,49,197,10.104986076057457,56.23172069428216,2014-08-07 05:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
31,24,134,44,192,10.104986076057457,56.23172069428216,2014-08-07 06:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,23,133,49,191,10.104986076057457,56.23172069428216,2014-08-07 06:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,25,131,54,191,10.104986076057457,56.23172069428216,2014-08-07 06:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,20,128,54,195,10.104986076057457,56.23172069428216,2014-08-07 06:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,23,124,52,200,10.104986076057457,56.23172069428216,2014-08-07 06:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,23,122,57,198,10.104986076057457,56.23172069428216,2014-08-07 06:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,28,127,56,196,10.104986076057457,56.23172069428216,2014-08-07 06:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,26,125,58,195,10.104986076057457,56.23172069428216,2014-08-07 06:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
31,28,123,58,199,10.104986076057457,56.23172069428216,2014-08-07 06:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,26,122,60,199,10.104986076057457,56.23172069428216,2014-08-07 06:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,33,128,57,201,10.104986076057457,56.23172069428216,2014-08-07 08:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
36,33,123,60,196,10.104986076057457,56.23172069428216,2014-08-07 08:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
39,30,118,58,198,10.104986076057457,56.23172069428216,2014-08-07 08:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,28,119,56,194,10.104986076057457,56.23172069428216,2014-08-07 08:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,27,121,58,196,10.104986076057457,56.23172069428216,2014-08-07 09:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
40,28,117,55,194,10.104986076057457,56.23172069428216,2014-08-07 09:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
35,30,118,54,195,10.104986076057457,56.23172069428216,2014-08-07 09:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,29,115,57,199,10.104986076057457,56.23172069428216,2014-08-07 09:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,26,118,54,204,10.104986076057457,56.23172069428216,2014-08-07 09:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,24,118,51,202,10.104986076057457,56.23172069428216,2014-08-07 09:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,23,123,50,207,10.104986076057457,56.23172069428216,2014-08-07 09:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,20,118,55,206,10.104986076057457,56.23172069428216,2014-08-07 09:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,15,113,53,206,10.104986076057457,56.23172069428216,2014-08-07 09:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
35,24,110,57,210,10.104986076057457,56.23172069428216,2014-08-07 09:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
35,25,112,53,207,10.104986076057457,56.23172069428216,2014-08-07 09:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,28,112,56,207,10.104986076057457,56.23172069428216,2014-08-07 09:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,32,115,54,210,10.104986076057457,56.23172069428216,2014-08-07 10:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
40,32,115,53,210,10.104986076057457,56.23172069428216,2014-08-07 10:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,36,114,53,209,10.104986076057457,56.23172069428216,2014-08-07 10:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,37,112,51,210,10.104986076057457,56.23172069428216,2014-08-07 10:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
43,35,112,52,209,10.104986076057457,56.23172069428216,2014-08-07 10:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
39,37,114,51,212,10.104986076057457,56.23172069428216,2014-08-07 10:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,35,111,54,206,10.104986076057457,56.23172069428216,2014-08-07 10:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,30,106,59,207,10.104986076057457,56.23172069428216,2014-08-07 10:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,30,105,57,208,10.104986076057457,56.23172069428216,2014-08-07 10:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,25,107,55,208,10.104986076057457,56.23172069428216,2014-08-07 10:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
40,27,102,53,213,10.104986076057457,56.23172069428216,2014-08-07 10:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
36,22,103,58,210,10.104986076057457,56.23172069428216,2014-08-07 10:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
32,30,98,59,209,10.104986076057457,56.23172069428216,2014-08-07 12:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
35,28,99,56,209,10.104986076057457,56.23172069428216,2014-08-07 12:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,31,94,53,204,10.104986076057457,56.23172069428216,2014-08-07 13:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,32,91,58,200,10.104986076057457,56.23172069428216,2014-08-07 13:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,30,91,60,199,10.104986076057457,56.23172069428216,2014-08-07 13:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
39,35,89,60,195,10.104986076057457,56.23172069428216,2014-08-07 13:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,36,85,58,205,10.104986076057457,56.23172069428216,2014-08-07 13:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
37,41,84,56,208,10.104986076057457,56.23172069428216,2014-08-07 13:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
35,39,82,57,203,10.104986076057457,56.23172069428216,2014-08-07 13:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,27,86,58,201,10.104986076057457,56.23172069428216,2014-08-07 14:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,28,84,57,196,10.104986076057457,56.23172069428216,2014-08-07 14:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,31,83,52,199,10.104986076057457,56.23172069428216,2014-08-07 14:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,29,82,49,204,10.104986076057457,56.23172069428216,2014-08-07 14:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,27,80,54,200,10.104986076057457,56.23172069428216,2014-08-07 14:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,26,81,53,204,10.104986076057457,56.23172069428216,2014-08-07 14:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,28,85,52,206,10.104986076057457,56.23172069428216,2014-08-07 14:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,25,83,52,207,10.104986076057457,56.23172069428216,2014-08-07 15:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,27,88,56,204,10.104986076057457,56.23172069428216,2014-08-07 15:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,22,87,51,200,10.104986076057457,56.23172069428216,2014-08-07 15:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
31,27,83,48,203,10.104986076057457,56.23172069428216,2014-08-07 15:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,28,82,50,199,10.104986076057457,56.23172069428216,2014-08-07 15:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,33,86,45,199,10.104986076057457,56.23172069428216,2014-08-07 15:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
31,38,89,43,196,10.104986076057457,56.23172069428216,2014-08-07 15:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,38,87,45,198,10.104986076057457,56.23172069428216,2014-08-07 15:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
38,39,88,48,200,10.104986076057457,56.23172069428216,2014-08-07 15:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
36,37,91,48,201,10.104986076057457,56.23172069428216,2014-08-07 15:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,36,89,48,206,10.104986076057457,56.23172069428216,2014-08-07 15:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
35,36,89,44,210,10.104986076057457,56.23172069428216,2014-08-07 15:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
34,36,86,46,212,10.104986076057457,56.23172069428216,2014-08-07 16:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,40,90,50,211,10.104986076057457,56.23172069428216,2014-08-07 16:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
33,42,90,48,201,10.104986076057457,56.23172069428216,2014-08-07 16:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
30,45,90,47,199,10.104986076057457,56.23172069428216,2014-08-07 16:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
27,50,86,42,199,10.104986076057457,56.23172069428216,2014-08-07 16:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
26,48,82,40,199,10.104986076057457,56.23172069428216,2014-08-07 16:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
28,50,84,40,200,10.104986076057457,56.23172069428216,2014-08-07 16:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
29,54,81,38,202,10.104986076057457,56.23172069428216,2014-08-07 16:35:00,"Sigma 2, 8382 Hinnerup, Denmark"
25,52,78,36,202,10.104986076057457,56.23172069428216,2014-08-07 16:40:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,48,80,41,197,10.104986076057457,56.23172069428216,2014-08-07 16:45:00,"Sigma 2, 8382 Hinnerup, Denmark"
20,53,81,46,192,10.104986076057457,56.23172069428216,2014-08-07 16:50:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,49,80,45,192,10.104986076057457,56.23172069428216,2014-08-07 16:55:00,"Sigma 2, 8382 Hinnerup, Denmark"
21,52,83,44,190,10.104986076057457,56.23172069428216,2014-08-07 17:00:00,"Sigma 2, 8382 Hinnerup, Denmark"
24,54,88,44,189,10.104986076057457,56.23172069428216,2014-08-07 17:05:00,"Sigma 2, 8382 Hinnerup, Denmark"
22,59,88,47,184,10.104986076057457,56.23172069428216,2014-08-07 17:10:00,"Sigma 2, 8382 Hinnerup, Denmark"
20,54,90,51,186,10.104986076057457,56.23172069428216,2014-08-07 17:15:00,"Sigma 2, 8382 Hinnerup, Denmark"
20,59,95,51,188,10.104986076057457,56.23172069428216,2014-08-07 17:20:00,"Sigma 2, 8382 Hinnerup, Denmark"
16,61,97,50,191,10.104986076057457,56.23172069428216,2014-08-07 17:25:00,"Sigma 2, 8382 Hinnerup, Denmark"
23,57,94,54,196,10.104986076057457,56.23172069428216,2014-08-07 17:30:00,"Sigma 2, 8382 Hinnerup, Denmark"
